[08:39:17.594] {'base_lr': 0.001,
 'batch_size': 4,
 'cfg': 'config_3d_la_aut.yml',
 'consistency': 2.0,
 'consistency_rampup': 40,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_base/vomega_0_0',
 'gpu_id': 1,
 'labeled_bs': 2,
 'labeled_num': 4,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet_hsseg',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '/home/chenyu/SSMIS/data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2025,
 'test_interval_ep': 4,
 'test_interval_iter': 200,
 'weight_his': 0.0,
 'workers': 4}
[08:39:18.107] 38 iterations per epoch
[08:39:19.658] iteration:1  t-loss:2.3309, loss-lb:2.3309, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:19.863] iteration:2  t-loss:1.9759, loss-lb:1.9759, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:20.062] iteration:3  t-loss:1.6393, loss-lb:1.6393, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:20.259] iteration:4  t-loss:1.4966, loss-lb:1.4966, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:20.460] iteration:5  t-loss:1.6955, loss-lb:1.6955, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:20.655] iteration:6  t-loss:1.6211, loss-lb:1.6211, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:20.853] iteration:7  t-loss:1.3618, loss-lb:1.3618, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:21.050] iteration:8  t-loss:1.3460, loss-lb:1.3460, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:21.246] iteration:9  t-loss:1.3447, loss-lb:1.3447, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:21.443] iteration:10  t-loss:1.2271, loss-lb:1.2271, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:21.641] iteration:11  t-loss:1.1021, loss-lb:1.1021, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:21.837] iteration:12  t-loss:1.1932, loss-lb:1.1932, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:22.033] iteration:13  t-loss:1.2590, loss-lb:1.2590, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:22.225] iteration:14  t-loss:1.1200, loss-lb:1.1200, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:22.424] iteration:15  t-loss:1.3023, loss-lb:1.3023, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:22.623] iteration:16  t-loss:1.0479, loss-lb:1.0479, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:22.822] iteration:17  t-loss:0.8682, loss-lb:0.8682, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:23.021] iteration:18  t-loss:1.0151, loss-lb:1.0151, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:23.221] iteration:19  t-loss:1.4970, loss-lb:1.4970, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:23.419] iteration:20  t-loss:0.9816, loss-lb:0.9816, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:23.618] iteration:21  t-loss:1.0885, loss-lb:1.0885, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:23.815] iteration:22  t-loss:0.9445, loss-lb:0.9445, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:24.012] iteration:23  t-loss:0.9142, loss-lb:0.9142, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:24.208] iteration:24  t-loss:1.4437, loss-lb:1.4437, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:24.408] iteration:25  t-loss:1.2774, loss-lb:1.2774, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:24.604] iteration:26  t-loss:0.9195, loss-lb:0.9195, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:24.801] iteration:27  t-loss:1.0205, loss-lb:1.0205, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:25.002] iteration:28  t-loss:1.1306, loss-lb:1.1306, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:25.201] iteration:29  t-loss:1.2398, loss-lb:1.2398, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:25.397] iteration:30  t-loss:0.9550, loss-lb:0.9550, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:25.594] iteration:31  t-loss:1.0134, loss-lb:1.0134, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:25.789] iteration:32  t-loss:1.0740, loss-lb:1.0740, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:25.985] iteration:33  t-loss:1.1620, loss-lb:1.1620, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:26.179] iteration:34  t-loss:0.9446, loss-lb:0.9446, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:26.373] iteration:35  t-loss:0.7369, loss-lb:0.7369, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:26.567] iteration:36  t-loss:0.8290, loss-lb:0.8290, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:26.763] iteration:37  t-loss:0.9252, loss-lb:0.9252, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:39:26.958] iteration:38  t-loss:0.9196, loss-lb:0.9196, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:17.618] iteration 38 : dice_score: 0.303984 best_dice: 0.304000
[08:40:17.618]  <<Test>> - Ep:0  - Dice-S/T:30.40/30.40, Best-S:30.40, Best-T:30.40
[08:40:17.618]           - AvgLoss(lb/ulb/all):1.21/0.00/1.05
[08:40:18.400] iteration:39  t-loss:1.5886, loss-lb:1.5886, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:18.607] iteration:40  t-loss:0.8458, loss-lb:0.8458, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:18.811] iteration:41  t-loss:0.9956, loss-lb:0.9956, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:19.013] iteration:42  t-loss:0.9539, loss-lb:0.9539, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:19.212] iteration:43  t-loss:0.8196, loss-lb:0.8196, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:19.414] iteration:44  t-loss:1.0001, loss-lb:1.0001, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:19.614] iteration:45  t-loss:1.0203, loss-lb:1.0203, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:19.810] iteration:46  t-loss:1.1612, loss-lb:1.1612, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:20.011] iteration:47  t-loss:1.0110, loss-lb:1.0110, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:20.211] iteration:48  t-loss:0.7070, loss-lb:0.7070, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:20.409] iteration:49  t-loss:0.7625, loss-lb:0.7625, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:20.605] iteration:50  t-loss:0.6942, loss-lb:0.6942, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:20.807] iteration:51  t-loss:0.9213, loss-lb:0.9213, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:21.006] iteration:52  t-loss:0.7570, loss-lb:0.7570, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:21.205] iteration:53  t-loss:0.7830, loss-lb:0.7830, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:21.404] iteration:54  t-loss:0.8098, loss-lb:0.8098, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:21.606] iteration:55  t-loss:0.7514, loss-lb:0.7514, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:21.806] iteration:56  t-loss:0.6732, loss-lb:0.6732, loss-ulb:0.0000, weight:0.01, lr:0.0010
[08:40:22.005] iteration:57  t-loss:0.8704, loss-lb:0.8704, loss-ulb:0.0000, weight:0.01, lr:0.0010
