[20:15:53.953] {'base_lr': 0.001,
 'batch_size': 4,
 'cfg': 'config_3d_la_aut.yml',
 'consistency': 2.0,
 'consistency_rampup': 40,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_base/vomega_1_0',
 'gpu_id': 1,
 'labeled_bs': 2,
 'labeled_num': 4,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet_hsseg',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '/home/chenyu/SSMIS/data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2025,
 'test_interval_ep': 4,
 'test_interval_iter': 200,
 'weight_his': 1.0,
 'workers': 4}
[20:15:54.497] 38 iterations per epoch
[20:15:55.987] iteration:1  t-loss:2.3309, loss-lb:2.3309, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:56.190] iteration:2  t-loss:1.9756, loss-lb:1.9756, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:56.384] iteration:3  t-loss:1.6416, loss-lb:1.6416, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:56.575] iteration:4  t-loss:1.4837, loss-lb:1.4837, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:56.769] iteration:5  t-loss:1.6881, loss-lb:1.6881, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:56.958] iteration:6  t-loss:1.6102, loss-lb:1.6102, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:57.153] iteration:7  t-loss:1.3562, loss-lb:1.3562, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:57.348] iteration:8  t-loss:1.3491, loss-lb:1.3491, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:57.537] iteration:9  t-loss:1.3525, loss-lb:1.3525, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:57.731] iteration:10  t-loss:1.2449, loss-lb:1.2449, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:57.924] iteration:11  t-loss:1.1345, loss-lb:1.1345, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:58.116] iteration:12  t-loss:1.2015, loss-lb:1.2015, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:58.309] iteration:13  t-loss:1.2507, loss-lb:1.2507, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:58.501] iteration:14  t-loss:1.1118, loss-lb:1.1118, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:58.700] iteration:15  t-loss:1.2235, loss-lb:1.2235, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:58.895] iteration:16  t-loss:1.0450, loss-lb:1.0450, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:59.094] iteration:17  t-loss:0.9295, loss-lb:0.9295, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:59.291] iteration:18  t-loss:0.9943, loss-lb:0.9943, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:59.489] iteration:19  t-loss:1.5767, loss-lb:1.5767, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:59.680] iteration:20  t-loss:1.0370, loss-lb:1.0370, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:15:59.875] iteration:21  t-loss:1.0847, loss-lb:1.0847, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:16:00.071] iteration:22  t-loss:0.9310, loss-lb:0.9310, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:16:00.266] iteration:23  t-loss:1.1453, loss-lb:1.1453, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:16:00.456] iteration:24  t-loss:1.3024, loss-lb:1.3024, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:16:00.647] iteration:25  t-loss:1.1172, loss-lb:1.1172, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:16:00.842] iteration:26  t-loss:1.0638, loss-lb:1.0638, loss-ulb:0.0000, weight:0.01, lr:0.0010
[20:16:01.039] iteration:27  t-loss:1.0777, loss-lb:1.0777, loss-ulb:0.0000, weight:0.01, lr:0.0010
