[22:16:29.675] {'base_lr': 0.001,
 'batch_size': 24,
 'cfg': 'config_2d_aut.yml',
 'consistency': 2.0,
 'consistency_rampup': 50,
 'deterministic': False,
 'ema_decay': 0.99,
 'exp': 'ACDC_base/vomega_0_6',
 'flag_pseudo_from_student': False,
 'gpu_id': 0,
 'labeled_bs': 12,
 'labeled_num': 3,
 'max_iterations': 30000,
 'model': 'unet_hsseg',
 'num_classes': 4,
 'patch_size': [256, 256],
 'poly': True,
 'res_path': './results/ACDC',
 'root_path': '/home/chenyu/SSMIS/data/ACDC',
 'save_interval_epoch': 1000000,
 'seed': 2025,
 'test_interval_ep': 2,
 'weight_his': 0.6}
[22:16:30.092] Total silices is: 1312, labeled slices is: 68
[22:16:30.092] 103 iterations per epoch
[22:16:31.813] iteration:1  t-loss:4.5980, loss-lb:4.5980, loss-ulb:0.0000, weight:0.01, lr:0.0010
[22:16:31.922] iteration:2  t-loss:3.8606, loss-lb:3.8606, loss-ulb:0.0000, weight:0.01, lr:0.0010
[22:16:32.024] iteration:3  t-loss:3.2713, loss-lb:3.2713, loss-ulb:0.0000, weight:0.01, lr:0.0010
[22:16:32.127] iteration:4  t-loss:2.9205, loss-lb:2.9205, loss-ulb:0.0000, weight:0.01, lr:0.0010
[22:16:32.229] iteration:5  t-loss:2.5916, loss-lb:2.5916, loss-ulb:0.0000, weight:0.01, lr:0.0010
[22:16:32.330] iteration:6  t-loss:2.3617, loss-lb:2.3617, loss-ulb:0.0000, weight:0.01, lr:0.0010
[22:16:32.431] iteration:7  t-loss:2.2902, loss-lb:2.2902, loss-ulb:0.0000, weight:0.01, lr:0.0010
[22:16:32.534] iteration:8  t-loss:2.1011, loss-lb:2.1011, loss-ulb:0.0000, weight:0.01, lr:0.0010
[22:16:32.637] iteration:9  t-loss:2.0580, loss-lb:2.0580, loss-ulb:0.0000, weight:0.01, lr:0.0010
[22:16:32.740] iteration:10  t-loss:1.8757, loss-lb:1.8757, loss-ulb:0.0000, weight:0.01, lr:0.0010
[22:16:32.842] iteration:11  t-loss:1.7941, loss-lb:1.7941, loss-ulb:0.0000, weight:0.01, lr:0.0010
