[15:10:43.860] {'base_lr': 0.001,
 'batch_size': 4,
 'cfg': 'config_3d_la_aut.yml',
 'consistency': 2.0,
 'consistency_rampup': 40,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'main_res/vmain8',
 'gamma': 0.05,
 'gpu_id': 0,
 'hist_weight': 0.5,
 'labeled_bs': 2,
 'labeled_num': 8,
 'loss_type': 'rnkc',
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet_hsseg',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '/home/chenyu/SSMIS/data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2025,
 'stage_k': 4,
 'test_interval_ep': 4,
 'test_interval_iter': 200,
 'threshold': 0.75,
 'train_mode': 6,
 'workers': 4}
[15:10:44.796] 36 iterations per epoch
[15:10:46.535] iteration:1  t-loss:0.5625, loss-lb:0.5625, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:46.750] iteration:2  t-loss:0.5170, loss-lb:0.5170, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:46.956] iteration:3  t-loss:0.4347, loss-lb:0.4347, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:47.161] iteration:4  t-loss:0.3923, loss-lb:0.3923, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:47.366] iteration:5  t-loss:0.4355, loss-lb:0.4355, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:47.566] iteration:6  t-loss:0.4033, loss-lb:0.4033, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:47.772] iteration:7  t-loss:0.3857, loss-lb:0.3857, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:47.973] iteration:8  t-loss:0.4620, loss-lb:0.4620, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:48.176] iteration:9  t-loss:0.3960, loss-lb:0.3960, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:48.377] iteration:10  t-loss:0.3568, loss-lb:0.3568, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:48.580] iteration:11  t-loss:0.3753, loss-lb:0.3753, loss-ulb:0.0000, weight:0.01, lr:0.0010
[15:10:48.781] iteration:12  t-loss:0.3546, loss-lb:0.3546, loss-ulb:0.0000, weight:0.01, lr:0.0010
