[23:56:33.222] {'base_lr': 0.001,
 'batch_size': 4,
 'cfg': 'config_3d_la_aut.yml',
 'consistency': 2.0,
 'consistency_rampup': 40,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_base/vbaseline',
 'gpu_id': 2,
 'labeled_bs': 2,
 'labeled_num': 4,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet_hsseg',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '/home/chenyu/SSMIS/data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2025,
 'test_interval_ep': 4,
 'test_interval_iter': 200,
 'weight_his': 0.8,
 'workers': 4}
[23:56:33.691] 38 iterations per epoch
[00:11:29.370] {'base_lr': 0.001,
 'batch_size': 4,
 'cfg': 'config_3d_la_aut.yml',
 'consistency': 2.0,
 'consistency_rampup': 40,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_base/vbaseline',
 'gpu_id': 2,
 'labeled_bs': 2,
 'labeled_num': 4,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet_hsseg',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '/home/chenyu/SSMIS/data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2025,
 'test_interval_ep': 4,
 'test_interval_iter': 200,
 'weight_his': 0.8,
 'workers': 4}
[00:11:29.842] 38 iterations per epoch
[00:11:31.478] iteration:1  t-loss:0.4753, loss-lb:0.4753, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:31.659] iteration:2  t-loss:0.4840, loss-lb:0.4840, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:31.822] iteration:3  t-loss:0.4168, loss-lb:0.4168, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:31.986] iteration:4  t-loss:0.4732, loss-lb:0.4732, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:32.157] iteration:5  t-loss:0.4515, loss-lb:0.4515, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:32.323] iteration:6  t-loss:0.4572, loss-lb:0.4572, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:32.487] iteration:7  t-loss:0.4437, loss-lb:0.4437, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:32.652] iteration:8  t-loss:0.4356, loss-lb:0.4356, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:32.815] iteration:9  t-loss:0.4630, loss-lb:0.4630, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:32.981] iteration:10  t-loss:0.3986, loss-lb:0.3986, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:33.145] iteration:11  t-loss:0.4385, loss-lb:0.4385, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:33.311] iteration:12  t-loss:0.4362, loss-lb:0.4362, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:33.475] iteration:13  t-loss:0.4088, loss-lb:0.4088, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:33.634] iteration:14  t-loss:0.4346, loss-lb:0.4346, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:33.801] iteration:15  t-loss:0.4497, loss-lb:0.4497, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:33.966] iteration:16  t-loss:0.3836, loss-lb:0.3836, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:34.135] iteration:17  t-loss:0.3296, loss-lb:0.3296, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:34.298] iteration:18  t-loss:0.4390, loss-lb:0.4390, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:34.465] iteration:19  t-loss:0.5231, loss-lb:0.5231, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:34.628] iteration:20  t-loss:0.4549, loss-lb:0.4549, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:34.795] iteration:21  t-loss:0.3709, loss-lb:0.3709, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:34.964] iteration:22  t-loss:0.4127, loss-lb:0.4127, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:35.135] iteration:23  t-loss:0.3660, loss-lb:0.3660, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:35.300] iteration:24  t-loss:0.3761, loss-lb:0.3761, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:35.466] iteration:25  t-loss:0.3524, loss-lb:0.3524, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:35.631] iteration:26  t-loss:0.4296, loss-lb:0.4296, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:35.798] iteration:27  t-loss:0.3372, loss-lb:0.3372, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:35.968] iteration:28  t-loss:0.3924, loss-lb:0.3924, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:36.135] iteration:29  t-loss:0.3634, loss-lb:0.3634, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:36.308] iteration:30  t-loss:0.3076, loss-lb:0.3076, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:36.478] iteration:31  t-loss:0.3683, loss-lb:0.3683, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:36.644] iteration:32  t-loss:0.4195, loss-lb:0.4195, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:36.814] iteration:33  t-loss:0.3904, loss-lb:0.3904, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:36.977] iteration:34  t-loss:0.3302, loss-lb:0.3302, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:37.139] iteration:35  t-loss:0.2870, loss-lb:0.2870, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:37.302] iteration:36  t-loss:0.3026, loss-lb:0.3026, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:37.468] iteration:37  t-loss:0.3068, loss-lb:0.3068, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:11:37.634] iteration:38  t-loss:0.4214, loss-lb:0.4214, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:34.211] iteration 38 : dice_score: 0.307699 best_dice: 0.307700
[00:12:34.211]  <<Test>> - Ep:0  - Dice-S/T:30.77/30.77, Best-S:30.77, Best-T:30.77
[00:12:34.211]           - AvgLoss(lb/ulb/all):0.40/0.00/0.38
[00:12:35.228] iteration:39  t-loss:0.2812, loss-lb:0.2812, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:35.415] iteration:40  t-loss:0.2549, loss-lb:0.2549, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:35.596] iteration:41  t-loss:0.3622, loss-lb:0.3622, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:35.772] iteration:42  t-loss:0.3308, loss-lb:0.3308, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:35.949] iteration:43  t-loss:0.2900, loss-lb:0.2900, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:36.118] iteration:44  t-loss:0.3247, loss-lb:0.3247, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:36.293] iteration:45  t-loss:0.3666, loss-lb:0.3666, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:36.464] iteration:46  t-loss:0.3380, loss-lb:0.3380, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:36.645] iteration:47  t-loss:0.3058, loss-lb:0.3058, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:36.810] iteration:48  t-loss:0.2908, loss-lb:0.2908, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:36.980] iteration:49  t-loss:0.2979, loss-lb:0.2979, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:37.147] iteration:50  t-loss:0.2258, loss-lb:0.2258, loss-ulb:0.0000, weight:0.01, lr:0.0010
[00:12:37.315] iteration:51  t-loss:0.3428, loss-lb:0.3428, loss-ulb:0.0000, weight:0.01, lr:0.0010
