[02:28:34.168] {'base_lr': 0.001,
 'batch_size': 24,
 'cfg': 'config_2d_aut.yml',
 'consistency': 2.0,
 'consistency_rampup': 50,
 'deterministic': False,
 'ema_decay': 0.99,
 'exp': 'ACDC_base/vomega_0_2',
 'flag_pseudo_from_student': False,
 'gpu_id': 0,
 'labeled_bs': 12,
 'labeled_num': 3,
 'max_iterations': 30000,
 'model': 'unet_hsseg',
 'num_classes': 4,
 'patch_size': [256, 256],
 'poly': True,
 'res_path': './results/ACDC',
 'root_path': '/home/chenyu/SSMIS/data/ACDC',
 'save_interval_epoch': 1000000,
 'seed': 2025,
 'test_interval_ep': 2,
 'weight_his': 0.2}
[02:28:34.612] Total silices is: 1312, labeled slices is: 68
[02:28:34.613] 103 iterations per epoch
[02:28:36.457] iteration:1  t-loss:4.5980, loss-lb:4.5980, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:36.565] iteration:2  t-loss:3.8606, loss-lb:3.8606, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:36.665] iteration:3  t-loss:3.2712, loss-lb:3.2712, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:36.766] iteration:4  t-loss:2.9198, loss-lb:2.9198, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:36.867] iteration:5  t-loss:2.5913, loss-lb:2.5913, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:36.969] iteration:6  t-loss:2.3615, loss-lb:2.3615, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:37.069] iteration:7  t-loss:2.2932, loss-lb:2.2932, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:37.175] iteration:8  t-loss:2.1023, loss-lb:2.1023, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:37.277] iteration:9  t-loss:2.0603, loss-lb:2.0603, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:37.379] iteration:10  t-loss:1.8785, loss-lb:1.8785, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:37.479] iteration:11  t-loss:1.7988, loss-lb:1.7988, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:37.582] iteration:12  t-loss:1.7418, loss-lb:1.7418, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:37.684] iteration:13  t-loss:1.6536, loss-lb:1.6536, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:37.788] iteration:14  t-loss:1.5948, loss-lb:1.5948, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:37.895] iteration:15  t-loss:1.6099, loss-lb:1.6099, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:37.996] iteration:16  t-loss:1.5296, loss-lb:1.5296, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:38.098] iteration:17  t-loss:1.4728, loss-lb:1.4728, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:38.201] iteration:18  t-loss:1.4228, loss-lb:1.4228, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:38.305] iteration:19  t-loss:1.3648, loss-lb:1.3648, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:38.407] iteration:20  t-loss:1.2330, loss-lb:1.2330, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:38.524] iteration:21  t-loss:1.2425, loss-lb:1.2425, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:38.626] iteration:22  t-loss:1.2232, loss-lb:1.2232, loss-ulb:0.0000, weight:0.01, lr:0.0010
[02:28:38.740] iteration:23  t-loss:1.1980, loss-lb:1.1980, loss-ulb:0.0000, weight:0.01, lr:0.0010
